"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"17","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","43","Avoid excessively long variable names like encryptedWorkingKey","Naming","LongVariable"
"18","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","43","Local variable 'encryptedWorkingKey' could be declared final","Optimization","LocalVariableCouldBeFinal"
"19","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","46","Local variable 'mid' could be declared final","Optimization","LocalVariableCouldBeFinal"
"20","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","47","Local variable 'workKeyID' could be declared final","Optimization","LocalVariableCouldBeFinal"
"21","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","48","Avoid excessively long variable names like encryptedWorkingKey","Naming","LongVariable"
"22","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","48","Local variable 'encryptedWorkingKey' could be declared final","Optimization","LocalVariableCouldBeFinal"
"23","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","54","Avoid excessively long variable names like encryptedWorkingKey","Naming","LongVariable"
"24","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","55","Local variable 'version' could be declared final","Optimization","LocalVariableCouldBeFinal"
"25","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","58","Local variable 'strPayload' could be declared final","Optimization","LocalVariableCouldBeFinal"
"26","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","2","62","System.out.print is used","Java Logging","SystemPrintln"
"27","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","64","Local variable 'payload' could be declared final","Optimization","LocalVariableCouldBeFinal"
"28","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","64","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"29","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","74","Local variable 'vxn' could be declared final","Optimization","LocalVariableCouldBeFinal"
"30","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","76","Local variable 'ttttttt' could be declared final","Optimization","LocalVariableCouldBeFinal"
"31","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","77","Avoid variables with short names like tr","Naming","ShortVariable"
"32","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","77","Local variable 'tr' could be declared final","Optimization","LocalVariableCouldBeFinal"
"33","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","77","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"34","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","80","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"35","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","83","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"36","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","84","Comment is too large: Line too long","Comments","CommentSize"
"37","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","86","Avoid using Literals in Conditional Statements","Controversial","AvoidLiteralsInIfCondition"
"38","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","86","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"39","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","86","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"40","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","88","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"41","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","2","91","System.out.print is used","Java Logging","SystemPrintln"
"42","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","2","92","System.out.print is used","Java Logging","SystemPrintln"
"43","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","94","Local variable 'strT' could be declared final","Optimization","LocalVariableCouldBeFinal"
"44","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","2","97","System.out.print is used","Java Logging","SystemPrintln"
"45","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","102","Avoid printStackTrace(); use a logger call instead.","Java Logging","AvoidPrintStackTrace"
"46","com.bbb.valuelink","src/com/bbb/valuelink/AssignWorkingKeyTransaction.java","3","102","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"47","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","4","3","Avoid unused imports such as 'java.util.List'","Import Statements","UnusedImports"
"48","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","4","4","Avoid unused imports such as 'java.util.StringTokenizer'","Import Statements","UnusedImports"
"49","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","10","All methods are static.  Consider using Singleton instead.  Alternatively, you could add a private constructor or make the class abstract to silence this warning.","Design","UseSingleton"
"50","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","10","The class 'BBBAppRegistration' has a Cyclomatic Complexity of 7 (Highest = 17).","Code Size","CyclomaticComplexity"
"51","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","12","Found 'UR'-anomaly for variable 's' (lines '12'-'62').","Controversial","DataflowAnomalyAnalysis"
"52","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","12","Parameter 'args' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"53","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","12","The method 'main' has a Cyclomatic Complexity of 17.","Code Size","CyclomaticComplexity"
"54","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","12","The method main() has an NPath complexity of 2562","Code Size","NPathComplexity"
"55","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","14","Found 'DD'-anomaly for variable 'mid' (lines '14'-'24').","Controversial","DataflowAnomalyAnalysis"
"56","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","14","Found 'DD'-anomaly for variable 'mid' (lines '14'-'43').","Controversial","DataflowAnomalyAnalysis"
"57","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","14","Found 'DU'-anomaly for variable 'mid' (lines '14'-'99').","Controversial","DataflowAnomalyAnalysis"
"58","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","15","Found 'DD'-anomaly for variable 'tid' (lines '15'-'25').","Controversial","DataflowAnomalyAnalysis"
"59","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","15","Found 'DD'-anomaly for variable 'tid' (lines '15'-'47').","Controversial","DataflowAnomalyAnalysis"
"60","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","15","Found 'DU'-anomaly for variable 'tid' (lines '15'-'99').","Controversial","DataflowAnomalyAnalysis"
"61","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","16","Found 'DD'-anomaly for variable 'svcid' (lines '16'-'26').","Controversial","DataflowAnomalyAnalysis"
"62","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","16","Found 'DD'-anomaly for variable 'svcid' (lines '16'-'51').","Controversial","DataflowAnomalyAnalysis"
"63","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","16","Found 'DU'-anomaly for variable 'svcid' (lines '16'-'99').","Controversial","DataflowAnomalyAnalysis"
"64","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","17","Found 'DD'-anomaly for variable 'appID' (lines '17'-'27').","Controversial","DataflowAnomalyAnalysis"
"65","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","17","Found 'DD'-anomaly for variable 'appID' (lines '17'-'55').","Controversial","DataflowAnomalyAnalysis"
"66","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","17","Found 'DU'-anomaly for variable 'appID' (lines '17'-'99').","Controversial","DataflowAnomalyAnalysis"
"67","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","19","Found 'DU'-anomaly for variable 'sdUrls' (lines '19'-'99').","Controversial","DataflowAnomalyAnalysis"
"68","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","19","Local variable 'sdUrls' could be declared final","Optimization","LocalVariableCouldBeFinal"
"69","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","4","19","Unnecessary use of fully qualified name 'java.util.List' due to existing import 'java.util.List'","Import Statements","UnnecessaryFullyQualifiedName"
"70","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","2","20","System.out.print is used","Java Logging","SystemPrintln"
"71","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","22","Avoid if (x != y) ..; else ..;","Design","ConfusingTernary"
"72","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","23","Avoid using Literals in Conditional Statements","Controversial","AvoidLiteralsInIfCondition"
"73","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","24","Found 'DD'-anomaly for variable 'mid' (lines '24'-'43').","Controversial","DataflowAnomalyAnalysis"
"74","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","24","Found 'DU'-anomaly for variable 'mid' (lines '24'-'99').","Controversial","DataflowAnomalyAnalysis"
"75","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","25","Found 'DD'-anomaly for variable 'tid' (lines '25'-'47').","Controversial","DataflowAnomalyAnalysis"
"76","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","25","Found 'DU'-anomaly for variable 'tid' (lines '25'-'99').","Controversial","DataflowAnomalyAnalysis"
"77","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","26","Found 'DD'-anomaly for variable 'svcid' (lines '26'-'51').","Controversial","DataflowAnomalyAnalysis"
"78","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","26","Found 'DU'-anomaly for variable 'svcid' (lines '26'-'99').","Controversial","DataflowAnomalyAnalysis"
"79","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","27","Found 'DD'-anomaly for variable 'appID' (lines '27'-'55').","Controversial","DataflowAnomalyAnalysis"
"80","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","5","27","Found 'DU'-anomaly for variable 'appID' (lines '27'-'99').","Controversial","DataflowAnomalyAnalysis"
"81","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","29","Local variable 'mode' could be declared final","Optimization","LocalVariableCouldBeFinal"
"82","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","31","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"83","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","32","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"84","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","34","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"85","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","35","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"86","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","38","A method should have only one exit point, and that should be the last statement in the method","Controversial","OnlyOneReturn"
"87","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","42","Avoid using Literals in Conditional Statements","Controversial","AvoidLiteralsInIfCondition"
"88","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","46","Avoid using Literals in Conditional Statements","Controversial","AvoidLiteralsInIfCondition"
"89","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","50","Avoid using Literals in Conditional Statements","Controversial","AvoidLiteralsInIfCondition"
"90","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","54","Avoid using Literals in Conditional Statements","Controversial","AvoidLiteralsInIfCondition"
"91","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","58","Avoid using Literals in Conditional Statements","Controversial","AvoidLiteralsInIfCondition"
"92","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","59","Local variable 'allUrls' could be declared final","Optimization","LocalVariableCouldBeFinal"
"93","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","61","Avoid variables with short names like s","Naming","ShortVariable"
"94","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","61","Local variable 's' could be declared final","Optimization","LocalVariableCouldBeFinal"
"95","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","61","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"96","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","62","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"97","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","69","A method should have only one exit point, and that should be the last statement in the method","Controversial","OnlyOneReturn"
"98","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","83","Local variable 'srs' could be declared final","Optimization","LocalVariableCouldBeFinal"
"99","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","88","Local variable 'did' could be declared final","Optimization","LocalVariableCouldBeFinal"
"100","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","2","90","System.out.print is used","Java Logging","SystemPrintln"
"101","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","97","Avoid printStackTrace(); use a logger call instead.","Java Logging","AvoidPrintStackTrace"
"102","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","97","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"103","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","101","Parameter 'str' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"104","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","102","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"105","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","102","String.trim().length()==0 is an inefficient way to validate an empty String.","String and StringBuffer","InefficientEmptyStringCheck"
"106","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","3","103","A method should have only one exit point, and that should be the last statement in the method","Controversial","OnlyOneReturn"
"107","com.bbb.valuelink","src/com/bbb/valuelink/BBBAppRegistration.java","2","109","System.out.print is used","Java Logging","SystemPrintln"
"108","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClient.java","3","14","Comment is too large: Too many lines","Comments","CommentSize"
"109","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClient.java","3","25","Avoid modifiers which are implied by the context","Unused Code","UnusedModifier"
"110","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","1","Possible God class (WMC=70, ATFD=104, TCC=0.015151515151515152)","Design","GodClass"
"111","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","25","The class 'ValueLinkClientImpl' has a Cyclomatic Complexity of 6 (Highest = 23).","Code Size","CyclomaticComplexity"
"112","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","28","Field INVOKE has the same name as a method","Naming","AvoidFieldNameMatchingMethodName"
"113","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","29","Avoid excessively long variable names like VALUELINKCLIENTIMPL","Naming","LongVariable"
"114","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","29","It is somewhat confusing to have a field name matching the declaring class name","Naming","AvoidFieldNameMatchingTypeName"
"115","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","30","Avoid excessively long variable names like DOTIMEREVERSALCALL","Naming","LongVariable"
"116","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","30","Field DOTIMEREVERSALCALL has the same name as a method","Naming","AvoidFieldNameMatchingMethodName"
"117","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","31","Avoid using redundant field initializer for 'vxn'","Optimization","RedundantFieldInitializer"
"118","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","31","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"119","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","41","Avoid really long methods.","Code Size","ExcessiveMethodLength"
"120","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","41","The method 'invoke' has a Cyclomatic Complexity of 17.","Code Size","CyclomaticComplexity"
"121","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","41","The method invoke() has an NPath complexity of 1732","Code Size","NPathComplexity"
"122","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","49","Found 'DD'-anomaly for variable 'uniqueTransID' (lines '49'-'78').","Controversial","DataflowAnomalyAnalysis"
"123","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","51","Found 'DU'-anomaly for variable 'response' (lines '51'-'180').","Controversial","DataflowAnomalyAnalysis"
"124","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","52","Found 'DD'-anomaly for variable 'errorFlag' (lines '52'-'153').","Controversial","DataflowAnomalyAnalysis"
"125","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","56","Found 'DD'-anomaly for variable 'vxnDID' (lines '56'-'67').","Controversial","DataflowAnomalyAnalysis"
"126","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","56","Found 'DU'-anomaly for variable 'vxnDID' (lines '56'-'180').","Controversial","DataflowAnomalyAnalysis"
"127","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","57","Found 'DD'-anomaly for variable 'vxnMID' (lines '57'-'68').","Controversial","DataflowAnomalyAnalysis"
"128","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","57","Found 'DU'-anomaly for variable 'vxnMID' (lines '57'-'180').","Controversial","DataflowAnomalyAnalysis"
"129","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","58","Found 'DD'-anomaly for variable 'vxnTID' (lines '58'-'69').","Controversial","DataflowAnomalyAnalysis"
"130","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","58","Found 'DU'-anomaly for variable 'vxnTID' (lines '58'-'180').","Controversial","DataflowAnomalyAnalysis"
"131","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","59","Found 'DD'-anomaly for variable 'svcID' (lines '59'-'70').","Controversial","DataflowAnomalyAnalysis"
"132","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","59","Found 'DU'-anomaly for variable 'svcID' (lines '59'-'180').","Controversial","DataflowAnomalyAnalysis"
"133","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","60","Found 'DD'-anomaly for variable 'appID' (lines '60'-'71').","Controversial","DataflowAnomalyAnalysis"
"134","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","60","Found 'DU'-anomaly for variable 'appID' (lines '60'-'180').","Controversial","DataflowAnomalyAnalysis"
"135","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","61","Found 'DD'-anomaly for variable 'primaryURL' (lines '61'-'72').","Controversial","DataflowAnomalyAnalysis"
"136","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","62","Found 'DD'-anomaly for variable 'secondryURL' (lines '62'-'74').","Controversial","DataflowAnomalyAnalysis"
"137","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","63","Found 'DD'-anomaly for variable 'requestPayload' (lines '63'-'76').","Controversial","DataflowAnomalyAnalysis"
"138","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","64","Found 'DD'-anomaly for variable 'callType' (lines '64'-'80').","Controversial","DataflowAnomalyAnalysis"
"139","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","64","Found 'DU'-anomaly for variable 'callType' (lines '64'-'180').","Controversial","DataflowAnomalyAnalysis"
"140","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","66","Substitute calls to size() == 0 (or size() != 0) with calls to isEmpty()","Design","UseCollectionIsEmpty"
"141","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","4","66","Useless parentheses.","Unnecessary","UselessParentheses"
"142","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","4","66","Useless parentheses.","Unnecessary","UselessParentheses"
"143","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","4","66","Useless parentheses.","Unnecessary","UselessParentheses"
"144","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","4","66","Useless parentheses.","Unnecessary","UselessParentheses"
"145","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","67","Found 'DU'-anomaly for variable 'vxnDID' (lines '67'-'180').","Controversial","DataflowAnomalyAnalysis"
"146","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","68","Found 'DU'-anomaly for variable 'vxnMID' (lines '68'-'180').","Controversial","DataflowAnomalyAnalysis"
"147","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","69","Found 'DU'-anomaly for variable 'vxnTID' (lines '69'-'180').","Controversial","DataflowAnomalyAnalysis"
"148","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","70","Found 'DU'-anomaly for variable 'svcID' (lines '70'-'180').","Controversial","DataflowAnomalyAnalysis"
"149","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","71","Found 'DU'-anomaly for variable 'appID' (lines '71'-'180').","Controversial","DataflowAnomalyAnalysis"
"150","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","80","Found 'DU'-anomaly for variable 'callType' (lines '80'-'180').","Controversial","DataflowAnomalyAnalysis"
"151","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","86","Found 'DD'-anomaly for variable 'respPayload' (lines '86'-'139').","Controversial","DataflowAnomalyAnalysis"
"152","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","86","Found 'DU'-anomaly for variable 'respPayload' (lines '86'-'180').","Controversial","DataflowAnomalyAnalysis"
"153","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","92","Found 'DD'-anomaly for variable 'payload' (lines '92'-'94').","Controversial","DataflowAnomalyAnalysis"
"154","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","106","Comment is too large: Too many lines","Comments","CommentSize"
"155","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","119","Avoid variables with short names like tr","Naming","ShortVariable"
"156","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","4","135","Useless parentheses.","Unnecessary","UselessParentheses"
"157","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","4","135","Useless parentheses.","Unnecessary","UselessParentheses"
"158","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","3","136","Potential violation of Law of Demeter (static property access)","Coupling","LawOfDemeter"
"159","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","139","Found 'DU'-anomaly for variable 'respPayload' (lines '139'-'180').","Controversial","DataflowAnomalyAnalysis"
"160","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkClientImpl.java","5","153","Found 'DU'-anomaly for variable 'errorFlag' (lines '153'-'180').","Controversial","DataflowAnomalyAnalysis"
